Date,ERBS Name,Total LTE Traffic Volume (GB),4G UL PDCP Total Traffic Volume (GB),4G DL PDCP Total Traffic Volume (GB)
12/07/2025,mt_k_vreshtave,339.92,41,299
11/03/2025,mt_ptk,753.23,82,671
11/04/2025,mt_ptk,804.59,97,708
11/05/2025,mt_ptk,619.64,80,539
11/06/2025,mt_ptk,750.71,87,664
11/07/2025,mt_ptk,841.36,102,740
11/08/2025,mt_ptk,726.51,93,634
11/09/2025,mt_ptk,638.39,92,547
11/10/2025,mt_ptk,728.55,87,641
11/11/2025,mt_ptk,778.79,101,677
11/12/2025,mt_ptk,781.05,91,690
11/13/2025,mt_ptk,754.23,87,668
11/14/2025,mt_ptk,846.49,104,742
11/15/2025,mt_ptk,663.17,82,581
11/16/2025,mt_ptk,430.94,50,381
11/17/2025,mt_ptk,699.58,75,625
11/18/2025,mt_ptk,734.35,80,654
11/19/2025,mt_ptk,730.19,79,651
11/20/2025,mt_ptk,735.77,83,653
11/21/2025,mt_ptk,800.58,92,708
11/22/2025,mt_ptk,640.41,80,560
11/23/2025,mt_ptk,517.46,51,467
11/24/2025,mt_ptk,744.09,89,655
11/25/2025,mt_ptk,752.34,91,661
11/26/2025,mt_ptk,815.03,97,718
11/27/2025,mt_ptk,748.76,93,656
11/28/2025,mt_ptk,687.38,88,600
11/29/2025,mt_ptk,605.16,73,532
11/30/2025,mt_ptk,453.41,53,401
12/01/2025,mt_ptk,692.35,81,611
12/02/2025,mt_ptk,696.49,83,613
12/03/2025,mt_ptk,796.53,85,711
12/04/2025,mt_ptk,731.69,85,647
12/05/2025,mt_ptk,860.25,108,753
12/06/2025,mt_ptk,720.96,81,640
12/07/2025,mt_ptk,568.68,64,505
11/03/2025,mt_qendra,263.07,31,232
11/04/2025,mt_qendra,273.86,36,237
11/05/2025,mt_qendra,223.61,29,195
11/06/2025,mt_qendra,248.79,30,219
11/07/2025,mt_qendra,316.69,37,280
11/08/2025,mt_qendra,253.4,28,226
11/09/2025,mt_qendra,288.48,34,255
11/10/2025,mt_qendra,288.44,36,252
11/11/2025,mt_qendra,266.97,31,236
11/12/2025,mt_qendra,269.52,31,239
11/13/2025,mt_qendra,268.38,32,237
11/14/2025,mt_qendra,296.19,34,262
11/15/2025,mt_qendra,235.84,26,210
11/16/2025,mt_qendra,152.37,19,133
11/17/2025,mt_qendra,279.34,36,244
11/18/2025,mt_qendra,283.7,32,252
11/19/2025,mt_qendra,287.47,33,254
11/20/2025,mt_qendra,284.76,32,252
11/21/2025,mt_qendra,272.23,32,240
11/22/2025,mt_qendra,271.29,32,240
11/23/2025,mt_qendra,224.5,22,202
11/24/2025,mt_qendra,329.13,37,292
11/25/2025,mt_qendra,299.39,36,263
11/26/2025,mt_qendra,286.33,37,250
11/27/2025,mt_qendra,277.1,36,241
11/28/2025,mt_qendra,204.91,26,179
11/29/2025,mt_qendra,266.1,31,235
11/30/2025,mt_qendra,239.02,23,216
12/01/2025,mt_qendra,338.11,41,297
12/02/2025,mt_qendra,309.73,37,273
12/03/2025,mt_qendra,331.42,41,291
12/04/2025,mt_qendra,323.82,36,288
12/05/2025,mt_qendra,316.3,36,280
12/06/2025,mt_qendra,333.19,34,299
12/07/2025,mt_qendra,272.76,30,243
11/21/2025,mt_qta,87.08,9,78
11/22/2025,mt_qta,161.64,15,147
11/23/2025,mt_qta,149.21,13,136
11/24/2025,mt_qta,118.49,12,107
11/25/2025,mt_qta,138.83,14,125
11/26/2025,mt_qta,145.38,14,132
11/27/2025,mt_qta,124.78,15,110
11/28/2025,mt_qta,148.36,16,133
11/29/2025,mt_qta,172.4,15,158
11/30/2025,mt_qta,148.96,16,132
12/01/2025,mt_qta,126.39,13,113
12/02/2025,mt_qta,149.32,14,135
12/03/2025,mt_qta,127.39,13,114
12/04/2025,mt_qta,152.03,13,139
12/05/2025,mt_qta,133.76,14,119
12/06/2025,mt_qta,145.41,17,129
12/07/2025,mt_qta,132.81,13,119
11/03/2025,m_trepca,27.05,3,24
11/04/2025,m_trepca,25.85,2,23
11/05/2025,m_trepca,16.94,1,15
11/06/2025,m_trepca,19.67,2,18
11/07/2025,m_trepca,25.3,2,23
11/08/2025,m_trepca,16.27,1,15
11/09/2025,m_trepca,21.47,4,18
11/10/2025,m_trepca,39.09,3,36
11/11/2025,m_trepca,28.77,3,26
11/12/2025,m_trepca,26.54,3,24
11/13/2025,m_trepca,22.19,3,20
11/14/2025,m_trepca,23.48,2,22
11/15/2025,m_trepca,28.8,3,26
11/16/2025,m_trepca,15.02,1,14
11/17/2025,m_trepca,25.61,2,23
11/18/2025,m_trepca,29.63,2,28
11/19/2025,m_trepca,19.28,1,18
11/20/2025,m_trepca,25.26,2,23
11/21/2025,m_trepca,27.75,2,26
11/22/2025,m_trepca,17.52,2,15
11/23/2025,m_trepca,17.85,1,17
11/24/2025,m_trepca,30.53,4,26
11/25/2025,m_trepca,31.01,2,29
11/26/2025,m_trepca,22.17,2,21
11/27/2025,m_trepca,24.71,2,23
11/28/2025,m_trepca,11.85,1,11
11/29/2025,m_trepca,12.6,1,12
11/30/2025,m_trepca,17.79,2,16
12/01/2025,m_trepca,26.7,3,24
12/02/2025,m_trepca,21.72,2,20
12/03/2025,m_trepca,21.6,2,20
12/04/2025,m_trepca,24.48,2,22
12/05/2025,m_trepca,24.73,3,22
12/06/2025,m_trepca,13.59,2,12
12/07/2025,m_trepca,17.75,1,16
11/03/2025,mt_shipoli,247.28,30,217
11/04/2025,mt_shipoli,220.07,26,194
11/05/2025,mt_shipoli,193.47,33,160
11/06/2025,mt_shipoli,228.36,24,204
11/07/2025,mt_shipoli,237.53,31,207
11/08/2025,mt_shipoli,286.89,33,254
11/09/2025,mt_shipoli,309.58,37,272
11/10/2025,mt_shipoli,298.25,32,266
11/11/2025,mt_shipoli,258.53,31,227
11/12/2025,mt_shipoli,246.79,37,209
11/13/2025,mt_shipoli,236.59,30,207
11/14/2025,mt_shipoli,282.25,30,252
11/15/2025,mt_shipoli,278.55,35,243
11/16/2025,mt_shipoli,229.32,37,192
11/17/2025,mt_shipoli,248.77,26,223
11/18/2025,mt_shipoli,271.48,27,245
11/19/2025,mt_shipoli,248.34,33,215
11/20/2025,mt_shipoli,254.27,30,224
11/21/2025,mt_shipoli,203.86,23,181
11/22/2025,mt_shipoli,204.99,22,183
11/23/2025,mt_shipoli,198.43,22,176
11/24/2025,mt_shipoli,208.42,24,184
11/25/2025,mt_shipoli,191.11,22,170
11/26/2025,mt_shipoli,215.86,24,192
11/27/2025,mt_shipoli,225.86,27,198
11/28/2025,mt_shipoli,204.19,29,176
11/29/2025,mt_shipoli,226.25,31,196
11/30/2025,mt_shipoli,192.15,22,170
12/01/2025,mt_shipoli,225.17,27,198
12/02/2025,mt_shipoli,202.99,26,177
12/03/2025,mt_shipoli,182.9,23,160
12/04/2025,mt_shipoli,189.68,23,167
12/05/2025,mt_shipoli,213.44,24,189
12/06/2025,mt_shipoli,244.58,24,220
12/07/2025,mt_shipoli,194.28,24,170
11/03/2025,mt_stadiumi,148.82,17,132
11/04/2025,mt_stadiumi,139.57,16,123
11/05/2025,mt_stadiumi,102.21,13,89
11/06/2025,mt_stadiumi,128.04,15,113
11/07/2025,mt_stadiumi,131.76,15,117
11/08/2025,mt_stadiumi,153.38,15,138
11/09/2025,mt_stadiumi,214.16,32,182
11/10/2025,mt_stadiumi,156.75,23,134
11/11/2025,mt_stadiumi,158.43,19,140
11/12/2025,mt_stadiumi,141,17,124
11/13/2025,mt_stadiumi,139.38,19,120
11/14/2025,mt_stadiumi,174.65,21,153
11/15/2025,mt_stadiumi,149.81,18,132
11/16/2025,mt_stadiumi,107.52,14,94
11/17/2025,mt_stadiumi,131.63,16,116
11/18/2025,mt_stadiumi,209.14,23,186
11/19/2025,mt_stadiumi,161.73,21,141
11/20/2025,mt_stadiumi,143.92,18,126
11/21/2025,mt_stadiumi,141.38,18,123
11/22/2025,mt_stadiumi,114.01,13,101
11/23/2025,mt_stadiumi,103.71,13,90
11/24/2025,mt_stadiumi,135.32,17,119
11/25/2025,mt_stadiumi,126.79,15,112
11/26/2025,mt_stadiumi,115.69,14,102
11/27/2025,mt_stadiumi,114.79,15,100
11/28/2025,mt_stadiumi,108.75,12,96
11/29/2025,mt_stadiumi,94.89,11,84
11/30/2025,mt_stadiumi,95.21,10,86
12/01/2025,mt_stadiumi,135.96,14,122
12/02/2025,mt_stadiumi,108.66,13,96
12/03/2025,mt_stadiumi,126.42,17,110
12/04/2025,mt_stadiumi,172.12,18,154
12/05/2025,mt_stadiumi,158.38,16,142
12/06/2025,mt_stadiumi,143.5,15,128
12/07/2025,mt_stadiumi,142.6,13,129
11/03/2025,mucibaba,45.46,6,40
11/04/2025,mucibaba,51.51,6,46
11/05/2025,mucibaba,42.07,5,37
11/06/2025,mucibaba,52.32,6,46
11/07/2025,mucibaba,46.26,6,41
11/08/2025,mucibaba,60.75,8,53
11/09/2025,mucibaba,75.02,9,66
11/10/2025,mucibaba,51.84,5,47
11/11/2025,mucibaba,44.25,6,39
11/12/2025,mucibaba,47.59,6,42
11/13/2025,mucibaba,49.61,6,43
11/14/2025,mucibaba,46.68,4,42
11/15/2025,mucibaba,45.35,5,40
11/16/2025,mucibaba,57.03,7,50
11/17/2025,mucibaba,42.6,5,37
11/18/2025,mucibaba,68.9,7,62
11/19/2025,mucibaba,47.29,6,41
11/20/2025,mucibaba,54.38,6,49
11/21/2025,mucibaba,56.43,5,51
11/22/2025,mucibaba,57.06,7,50
11/23/2025,mucibaba,58.78,8,51
11/24/2025,mucibaba,58.18,7,51
11/25/2025,mucibaba,47.9,6,42
11/26/2025,mucibaba,74.29,11,63
11/27/2025,mucibaba,52.37,7,46
11/28/2025,mucibaba,61.87,6,56
11/29/2025,mucibaba,55.89,6,50
11/30/2025,mucibaba,62.54,7,55
12/01/2025,mucibaba,47.78,7,41
12/02/2025,mucibaba,38.97,6,33
12/03/2025,mucibaba,52.91,6,47
12/04/2025,mucibaba,43.71,6,38
12/05/2025,mucibaba,65.56,10,56
12/06/2025,mucibaba,52.69,7,45
12/07/2025,mucibaba,63.45,9,54
11/03/2025,mushtishti,87.36,9,79
11/04/2025,mushtishti,49.66,6,44
11/05/2025,mushtishti,122.56,11,111
11/06/2025,mushtishti,35.7,4,31
11/07/2025,mushtishti,34.65,3,32
11/08/2025,mushtishti,40.74,4,37
11/09/2025,mushtishti,60.15,6,54
11/10/2025,mushtishti,39.92,6,34
11/11/2025,mushtishti,40.24,4,36
11/12/2025,mushtishti,33.92,4,30
11/13/2025,mushtishti,32.88,4,29
11/14/2025,mushtishti,36.83,4,33
11/15/2025,mushtishti,75.73,7,69
11/16/2025,mushtishti,53.21,5,48
11/17/2025,mushtishti,48.79,5,44
11/18/2025,mushtishti,207.64,17,191
11/19/2025,mushtishti,47.03,5,42
11/20/2025,mushtishti,46.51,5,41
11/21/2025,mushtishti,64.48,8,56
11/22/2025,mushtishti,56.27,6,51
11/23/2025,mushtishti,49.54,5,45
11/24/2025,mushtishti,38.99,4,35
11/25/2025,mushtishti,55.78,5,50
11/26/2025,mushtishti,35.11,4,31
11/27/2025,mushtishti,56.76,7,50
11/28/2025,mushtishti,44.66,5,40
11/29/2025,mushtishti,49.84,6,43
11/30/2025,mushtishti,50.02,5,45
12/01/2025,mushtishti,57.47,6,52
12/02/2025,mushtishti,44.23,5,39
12/03/2025,mushtishti,38.59,5,34
12/04/2025,mushtishti,42.46,5,37
12/05/2025,mushtishti,50.46,6,45
12/06/2025,mushtishti,53.48,5,48
12/07/2025,mushtishti,44.29,5,39
11/03/2025,nadakoci,446.03,50,396
11/04/2025,nadakoci,435.82,52,384
11/05/2025,nadakoci,408.57,52,356
11/06/2025,nadakoci,444.45,54,391
11/07/2025,nadakoci,494.3,64,431
11/08/2025,nadakoci,443.76,52,391
11/09/2025,nadakoci,461.74,56,406
11/10/2025,nadakoci,455.4,53,402
11/11/2025,nadakoci,437.17,51,386
11/12/2025,nadakoci,444.04,53,391
11/13/2025,nadakoci,443.99,54,390
11/14/2025,nadakoci,433.6,55,378
11/15/2025,nadakoci,448.22,53,396
11/16/2025,nadakoci,360.4,44,317
11/17/2025,nadakoci,457.06,51,406
11/18/2025,nadakoci,462.95,48,415
11/19/2025,nadakoci,421.55,45,376
11/20/2025,nadakoci,486.88,53,434
11/21/2025,nadakoci,463.99,53,411
11/22/2025,nadakoci,458.18,51,408
11/23/2025,nadakoci,396,47,349
11/24/2025,nadakoci,418.61,46,372
11/25/2025,nadakoci,428.78,50,378
11/26/2025,nadakoci,430.69,48,382
11/27/2025,nadakoci,511.46,54,458
11/28/2025,nadakoci,494.95,55,440
11/29/2025,nadakoci,495.46,52,444
11/30/2025,nadakoci,441.89,46,396
12/01/2025,nadakoci,467.11,49,418
12/02/2025,nadakoci,454.89,49,406
12/03/2025,nadakoci,450.63,53,397
12/04/2025,nadakoci,482.03,50,432
12/05/2025,nadakoci,511.06,57,454
12/06/2025,nadakoci,448.44,51,397
12/07/2025,nadakoci,425.57,45,381
11/03/2025,nasheci,226.34,25,202
11/04/2025,nasheci,236.96,28,209
11/05/2025,nasheci,170.67,19,152
11/06/2025,nasheci,256.9,28,229
11/07/2025,nasheci,238.53,27,212
11/08/2025,nasheci,264.58,30,235
11/09/2025,nasheci,281.05,32,249
11/10/2025,nasheci,219.2,23,196
11/11/2025,nasheci,212.69,23,190
11/12/2025,nasheci,305.82,36,270
11/13/2025,nasheci,219.99,24,196
11/14/2025,nasheci,230.48,23,207
11/15/2025,nasheci,296.81,29,267
11/16/2025,nasheci,260.25,28,232
11/17/2025,nasheci,230.6,25,205
11/18/2025,nasheci,228.13,23,205
11/19/2025,nasheci,225.57,21,205
11/20/2025,nasheci,215.91,21,194
11/21/2025,nasheci,253.65,25,228
11/22/2025,nasheci,276.01,26,250
11/23/2025,nasheci,240.49,25,216
11/24/2025,nasheci,220.4,26,194
11/25/2025,nasheci,213.7,23,191
11/26/2025,nasheci,246.77,25,221
11/27/2025,nasheci,226.52,23,203
11/28/2025,nasheci,274.01,27,247
11/29/2025,nasheci,242.35,29,214
11/30/2025,nasheci,258.73,27,231
12/01/2025,nasheci,202.21,23,179
12/02/2025,nasheci,380.23,40,340
12/03/2025,nasheci,300.63,32,269
12/04/2025,nasheci,224.83,25,200
12/05/2025,nasheci,200.92,22,179
12/06/2025,nasheci,260.51,28,233
12/07/2025,nasheci,236.39,25,211
11/03/2025,nekoci,156.62,17,140
11/04/2025,nekoci,180.6,20,161
11/05/2025,nekoci,161.2,17,144
11/06/2025,nekoci,188.37,21,167
11/07/2025,nekoci,191.49,18,173
11/08/2025,nekoci,191.35,19,172
11/09/2025,nekoci,205.36,22,183
11/10/2025,nekoci,161.95,18,144
11/11/2025,nekoci,152.97,17,136
11/12/2025,nekoci,155.18,17,138
11/13/2025,nekoci,147.76,18,130
11/14/2025,nekoci,186.11,21,166
11/15/2025,nekoci,196.44,23,174
11/16/2025,nekoci,179.12,21,158
11/17/2025,nekoci,161.84,17,145
11/18/2025,nekoci,183.88,16,168
11/19/2025,nekoci,161.51,16,145
11/20/2025,nekoci,178.01,18,160
11/21/2025,nekoci,176.68,18,159
11/22/2025,nekoci,185.67,21,165
11/23/2025,nekoci,218.58,22,197
11/24/2025,nekoci,161.6,16,145
11/25/2025,nekoci,153.65,16,137
11/26/2025,nekoci,171.4,17,154
11/27/2025,nekoci,175.45,18,158
11/28/2025,nekoci,214.95,20,195
11/29/2025,nekoci,204.98,18,187
11/30/2025,nekoci,194.96,22,172
12/01/2025,nekoci,148.04,19,129
12/02/2025,nekoci,152.31,17,135
12/03/2025,nekoci,162.05,20,142
12/04/2025,nekoci,440.99,41,400
12/05/2025,nekoci,225.11,23,202
12/06/2025,nekoci,216.68,19,197
12/07/2025,nekoci,211.58,24,188
11/03/2025,nikaj,449.26,47,402
11/04/2025,nikaj,445.32,45,401
11/05/2025,nikaj,448.1,51,397
11/06/2025,nikaj,698.13,77,621
11/07/2025,nikaj,474.36,51,424
11/08/2025,nikaj,508.23,53,455
11/09/2025,nikaj,586.45,65,522
11/10/2025,nikaj,465.52,50,416
11/11/2025,nikaj,612.29,61,552
11/12/2025,nikaj,420.39,44,376
11/13/2025,nikaj,301.43,39,263
11/14/2025,nikaj,396.85,44,353
11/15/2025,nikaj,504.37,58,446
11/16/2025,nikaj,454.27,48,406
11/17/2025,nikaj,482.1,49,433
11/18/2025,nikaj,485.29,43,442
11/19/2025,nikaj,366.95,39,328
11/20/2025,nikaj,419.24,51,369
11/21/2025,nikaj,451.05,49,402
11/22/2025,nikaj,468.66,50,418
11/23/2025,nikaj,473.9,52,422
11/24/2025,nikaj,440.74,48,393
11/25/2025,nikaj,372.49,40,332
11/26/2025,nikaj,428.71,46,382
11/27/2025,nikaj,422.11,49,373
11/28/2025,nikaj,418.01,44,374
11/29/2025,nikaj,411.88,45,367
11/30/2025,nikaj,407.92,44,364
12/01/2025,nikaj,424.78,45,380
12/02/2025,nikaj,408.26,43,366
12/03/2025,nikaj,402.1,44,358
12/04/2025,nikaj,470.64,51,420
12/05/2025,nikaj,491.7,48,444
12/06/2025,nikaj,517.63,49,469
12/07/2025,nikaj,502.98,52,451
11/03/2025,orllani,91.6,11,80
